"eventid","iyear","imonth","iday","provstate","city","latitude","longitude","summary","attacktype1_txt","targtype1_txt","nkill","date"
201609260035,2016,9,26,"Baghdad","Baghdad",33.299568,44.300174,"09/26/2016: An explosive device detonated near a produce market in Amiriyah, Baghdad, Iraq. At least one person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"9/26/2016"
201609260036,2016,9,26,"Al Anbar","Hit district",33.633889,42.825959,"09/26/2016: Assailants attacked a security location in Hit, Al Anbar, Iraq. At least one civilian was killed and six police officers were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Unknown","Police",1,"9/26/2016"
201609260037,2016,9,26,"Nineveh","Hud",35.695601,43.28399,"09/26/2016: Security forces identified and destroyed an explosives-laden vehicle in Hud, Nineveh, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Unknown",0,"9/26/2016"
201609260040,2016,9,26,"Nineveh","Hud",35.698118,43.280514,"09/26/2016: Security forces identified and killed a suicide bomber targeting military positions with an explosives-laden vehicle in Hud, Nineveh, Iraq. No group claimed responsibility for the incident.","Bombing/Explosion","Military",1,"9/26/2016"
201609260041,2016,9,26,"Saladin","Dawr",34.457212,43.798922,"09/26/2016: Assailants detonated explosive devices at a house in Dawr, Saladin, Iraq. This was one of five similar attacks in the area on the same day. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"9/26/2016"
201609260042,2016,9,26,"Saladin","Dawr",34.457212,43.800575,"09/26/2016: Assailants detonated explosive devices at a house in Dawr, Saladin, Iraq. This was one of five similar attacks in the area on the same day. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"9/26/2016"
201609260043,2016,9,26,"Saladin","Dawr",34.456968,43.79911,"09/26/2016: Assailants detonated explosive devices at a house in Dawr, Saladin, Iraq. This was one of five similar attacks in the area on the same day. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"9/26/2016"
201609260044,2016,9,26,"Saladin","Dawr",34.456968,43.79911,"09/26/2016: Assailants detonated explosive devices at a house in Dawr, Saladin, Iraq. This was one of five similar attacks in the area on the same day. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"9/26/2016"
201609260045,2016,9,26,"Saladin","Dawr",34.456968,43.79911,"09/26/2016: Assailants detonated explosive devices at a house in Dawr, Saladin, Iraq. This was one of five similar attacks in the area on the same day. There were no reported casualties resulting from the blasts. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",0,"9/26/2016"
201609270023,2016,9,27,"Baghdad","Baghdad",33.267605,44.344904,"09/27/2016: A suicide bomber detonated in Biya, Baghdad, Iraq. In addition to the assailant, at least six people were killed and 22 people were injured in the blast. This was one of two coordinated suicide attacks in the city on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Private Citizens & Property",7,"9/27/2016"
201609270024,2016,9,27,"Baghdad","Baghdad",33.305081,44.488947,"09/27/2016: A suicide bomber detonated in Baghdad al-Jadeeda, Baghdad, Iraq. In addition to the assailant, at least 7 people were killed and 29 people were injured in the blast. This was one of two coordinated suicide attacks in the city on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Private Citizens & Property",8,"9/27/2016"
201609270026,2016,9,27,"Baghdad","Baghdad",33.21933,44.387696,"09/27/2016: An explosive device detonated in Abu Disheer, Baghdad, Iraq. At least one person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"9/27/2016"
201609270027,2016,9,27,"Diyala","Madain",33.1012,44.582896,"09/27/2016: An explosive device detonated in Madain, Baghdad, Iraq. At least two people were killed and six people were injured in the blast. No group claimed responsibility for the incident","Bombing/Explosion","Private Citizens & Property",2,"9/27/2016"
201609270029,2016,9,27,"Saladin","Tulul al-Baj",35.417248,43.115547,"09/27/2016: Assailants equipped with seven explosives-laden vehicle attacked military positions in Tulul al-Baj, Saladin, Iraq. Security forces repelled the assault, killing 15 assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Military",15,"9/27/2016"
201609270032,2016,9,27,"Babil","Radwaniyah",33.194289,43.998579,"09/27/2016: An explosive device detonated targeting a group of herders and merchants in Radhwaniyah, Babil, Iraq. At least two people were killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"9/27/2016"
201609280012,2016,9,28,"Nineveh","Qayyarah",35.863846,43.192068,"09/28/2016: An explosive device detonated at an oil well in Najma Oilfield northwest of Qayyarah, Nineveh, Iraq. There were no reported casualties in the blast. This was one of three coordinated attacks at the same oilfield on this date. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Utilities",0,"9/28/2016"
201609280013,2016,9,28,"Nineveh","Qayyarah",35.863846,43.192068,"09/28/2016: An explosive device detonated at an oil well in Najma Oilfield northwest of Qayyarah, Nineveh, Iraq. There were no reported casualties in the blast. This was one of three coordinated attacks at the same oilfield on this date. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Utilities",0,"9/28/2016"
201609280014,2016,9,28,"Nineveh","Qayyarah",35.863846,43.192068,"09/28/2016: An explosive device detonated at an oil well in Najma Oilfield northwest of Qayyarah, Nineveh, Iraq. There were no reported casualties in the blast. This was one of three coordinated attacks at the same oilfield on this date. No group claimed responsibility; however, sources attributed the incidents to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Utilities",0,"9/28/2016"
201609280015,2016,9,28,"Al Anbar","Radhwaniyah",33.185575,44.266646,"09/28/2016: Assailants fired two mortars that struck civilian residences in Radhwaniyah, Al Anbar, Iraq. At least three people were killed and nine others were injured in the blasts. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",3,"9/28/2016"
201609280016,2016,9,28,"Baghdad","Baghdad",33.3946,44.357996,"09/28/2016: An explosive device detonated near shops in As Sulaykh neighborhood, Baghdad, Iraq. At least one person was killed and six others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Business",1,"9/28/2016"
201609280017,2016,9,28,"Baghdad","Baghdad",33.354897,44.315297,"09/28/2016: An explosive device attached to a civilian vehicle detonated in Hurriya Second neighborhood, Baghdad, Iraq. At least two people were killed and four others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"9/28/2016"
201609280018,2016,9,28,"Baghdad","Baghdad",33.369647,44.279107,"09/28/2016: An explosive device detonated in Shuala neighborhood, Baghdad, Iraq. At least two people were killed and seven others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"9/28/2016"
201609280019,2016,9,28,"Baghdad","Baghdad",33.394447,44.339826,"09/28/2016: An explosive device detonated in Gheraiat neighborhood, Baghdad, Iraq. At least one person was killed and eight others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",1,"9/28/2016"
201609290028,2016,9,29,"Baghdad","Baghdad",33.418159,44.443773,"09/29/2016: A suicide bomber was identified and killed by police officers before he could detonate near a market in Ur, Baghdad, Iraq. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",1,"9/29/2016"
201609290030,2016,9,29,"Baghdad","Baghdad",33.229029,44.384448,"09/29/2016: An explosive device detonated in Sihah neighborhood, Baghdad, Iraq. At least two people were killed and seven others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"9/29/2016"
201609290031,2016,9,29,"Baghdad","Baghdad",33.295134,44.425201,"09/29/2016: An explosive device attached to an Iraqi Armed Forces vehicle was discovered and defused in Karada neighborhood, Baghdad, Iraq. No group claimed responsibility for the attack.","Bombing/Explosion","Military",0,"9/29/2016"
201609290032,2016,9,29,"Baghdad","Baghdad",33.219953,44.386168,"09/29/2016: An explosive device detonated in Abu Disheer neighborhood, Baghdad, Iraq. At least one person was killed and eight others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",1,"9/29/2016"
201609290033,2016,9,29,"Baghdad","Baghdad",33.295572,44.385903,"09/29/2016: An explosive device detonated in Nuayriyah neighborhood, Baghdad, Iraq. At least two people were killed and six others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"9/29/2016"
201609300020,2016,9,30,"Baghdad","Baghdad",33.414744,44.376225,"09/30/2016: An explosive device planted on a bus detonated in Rashdiya neighborhood, Baghdad, Iraq. At least one person was killed and five others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Transportation",1,"9/30/2016"
201609300021,2016,9,30,"Al Anbar","Falahat",33.341962,43.658102,"09/30/2016: An explosive device detonated as it was being discovered and defused by Iraqi Police Service (IPS) officers in Falahat, Al Anbar, Iraq. At least one officer was killed in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Police",1,"9/30/2016"
201609300022,2016,9,30,"Diyala","Satih",33.101129,44.582534,"09/30/2016: An explosive device detonated near shops in Satih, Diyala, Iraq. At least one person was killed and six others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Business",1,"9/30/2016"
201609300023,2016,9,30,"Al Anbar","Abu Ghraib",33.294196,44.056526,"09/30/2016: An explosive device detonated near a market in Khan Dhari neighborhood, Abu Ghraib, Al Anbar, Iraq. At least two people were killed and nine others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"9/30/2016"
201609300025,2016,9,30,"Baghdad","Baghdad",33.240375,44.307508,"09/30/2016: An explosive device detonated near a power generator in Suwaib neighborhood, Baghdad, Iraq. At least two people were killed and six others were injured in the blast. No group claimed responsibility for the attack.","Bombing/Explosion","Utilities",2,"9/30/2016"
201609300026,2016,9,30,"Baghdad","Baghdad",33.389691,44.458292,"09/30/2016: Two explosive devices detonated near Al Qayyarah Market in Sadr City neighborhood, Baghdad, Iraq. At least two people were killed and 10 others were injured in the blasts. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack.","Bombing/Explosion","Private Citizens & Property",2,"9/30/2016"
201609300027,2016,9,30,"Diyala","Jurf Naddaf",33.2487,44.564703,"09/30/2016: Assailants shot and killed an Iraqi Ministry of Interior major in Jurf Naddaf, Baghdad, Iraq. No group claimed responsibility for the attack.","Assassination","Government (General)",1,"9/30/2016"
201609300034,2016,9,30,"Nineveh","Mosul",36.403928,43.117753,"09/30/2016: An explosive device detonated at the residence of an Iraqi Army soldier in Arabi neighborhood, Mosul, Nineveh, Iraq. There were no reported casualties in the blast. This was one of five bombings targeting army residences in Arabi on the same day. No group claimed responsibility; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"9/30/2016"
201609300035,2016,9,30,"Nineveh","Mosul",36.403928,43.117753,"09/30/2016: An explosive device detonated at the residence of an Iraqi Army soldier in Arabi neighborhood, Mosul, Nineveh, Iraq. There were no reported casualties in the blast. This was one of five bombings targeting army residences in Arabi on the same day. No group claimed responsibility; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"9/30/2016"
201609300036,2016,9,30,"Nineveh","Mosul",36.403928,43.117753,"09/30/2016: An explosive device detonated at the residence of an Iraqi Army soldier in Arabi neighborhood, Mosul, Nineveh, Iraq. There were no reported casualties in the blast. This was one of five bombings targeting army residences in Arabi on the same day. No group claimed responsibility; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"9/30/2016"
201609300037,2016,9,30,"Nineveh","Mosul",36.403928,43.117753,"09/30/2016: An explosive device detonated at the residence of an Iraqi Army soldier in Arabi neighborhood, Mosul, Nineveh, Iraq. There were no reported casualties in the blast. This was one of five bombings targeting army residences in Arabi on the same day. No group claimed responsibility; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"9/30/2016"
201609300038,2016,9,30,"Nineveh","Mosul",36.403928,43.117753,"09/30/2016: An explosive device detonated at the residence of an Iraqi Army soldier in Arabi neighborhood, Mosul, Nineveh, Iraq. There were no reported casualties in the blast. This was one of five bombings targeting army residences in Arabi on the same day. No group claimed responsibility; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"9/30/2016"
201609300039,2016,9,30,"Nineveh","Mosul",36.378717,43.00302,"09/30/2016: Assailants attempted to plant explosive devices along a road between Mosul and Badush in Nineveh, Iraq. Several assailants were killed when they were attacked by security forces. No group claimed responsibility; however, sources attributed the incident to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Unknown",NA,"9/30/2016"
201609300045,2016,9,30,"Saladin","Albu Fahd",35.454152,43.260597,"09/30/2016: Assailants abducted a woman fleeing in Albu Fahd, Shirqat district, Saladin, Iraq. The assailants brought the victim back to her house and killed her in front of her family. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Hostage Taking (Kidnapping)","Private Citizens & Property",1,"9/30/2016"
201610010020,2016,10,1,"Babil","Mahmudiyah",33.054977,44.352032,"10/01/2016: An explosive device detonated near a market in Mahmudiyah, Babil, Iraq. At least two people were killed and nine people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/1/2016"
201610010021,2016,10,1,"Saladin","Taji",33.537227,44.26214,"10/01/2016: An explosive device detonated targeting a police patrol in Taji, Saladin, Iraq. One police officer was killed and four officers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Police",1,"10/1/2016"
201610010024,2016,10,1,"Baghdad","Baghdad",33.333338,44.317513,"10/01/2016: Assailants shot and killed a Ministry of Electricity engineer in Adil area, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.","Armed Assault","Government (General)",1,"10/1/2016"
201610010025,2016,10,1,"Baghdad","Baghdad",33.215702,44.383141,"10/01/2016: An explosive device detonated near a market in Abu Disheer neighborhood, Baghdad city, Baghdad governorate, Iraq. Two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/1/2016"
201610010028,2016,10,1,"Nineveh","Mushayrifah",36.503056,41.493889,"10/01/2016: Assailants set up a checkpoint and kidnapped a number of young people in Mushayrifah, Nineveh, Iraq. This was one of five coordinated attacks on the same day that resulted in 90 abductees. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of wearing beards and clothes that had been shortened.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"10/1/2016"
201610010029,2016,10,1,"Nineveh","Mosul",36.366428,43.087048,"10/01/2016: Assailants set up a checkpoint and kidnapped a number of young people in 17 Tammuz, Mosul, Nineveh, Iraq. This was one of five coordinated attacks on the same day that resulted in 90 abductees. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of wearing beards and clothes that had been shortened.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"10/1/2016"
201610010030,2016,10,1,"Nineveh","Mosul",36.353889,43.095,"10/01/2016: Assailants set up a checkpoint and kidnapped a number of young people in Ar Rifai, Mosul, Nineveh, Iraq. This was one of five coordinated attacks on the same day that resulted in 90 abductees. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of wearing beards and clothes that had been shortened.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"10/1/2016"
201610010031,2016,10,1,"Nineveh","Mosul",36.341667,43.131667,"10/01/2016: Assailants set up a checkpoint and kidnapped a number of young people in As Sirjakhanah, Mosul, Nineveh, Iraq. This was one of five coordinated attacks on the same day that resulted in 90 abductees. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of wearing beards and clothes that had been shortened.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"10/1/2016"
201610010032,2016,10,1,"Nineveh","Mosul",36.356648,43.164,"10/01/2016: Assailants set up a checkpoint and kidnapped a number of young people in Bab as Saraya, Mosul, Nineveh, Iraq. This was one of five coordinated attacks on the same day that resulted in 90 abductees. The outcome of the kidnappings is unknown. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL), noting the victims were accused of wearing beards and clothes that had been shortened.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"10/1/2016"
201610010033,2016,10,1,"Nineveh","Zilkan",36.573106,43.374465,"10/01/2016: Assailants fired mortars at joint forces at the Zilkan Military Camp in Nineveh, Iraq. There were no reported casualties resulting from the attack. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Terrorists/Non-State Militia",0,"10/1/2016"
201610010034,2016,10,1,"Kirkuk","Hawijah district",35.324825,43.766922,"10/01/2016: Assailants kidnapped 17 civilians in Hawijah district, Kirkuk, Iraq. The outcome of the kidnapping is unknown. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL), noting the victims were fleeing the area when they were kidnapped.","Hostage Taking (Kidnapping)","Private Citizens & Property",NA,"10/1/2016"
201610010051,2016,10,1,"Unknown","Unknown",NA,NA,"10/01/2016: Security forces identified and shot down an explosives-laden drone in an unspecified location in Iraq. There were no casualties, as the explosive device did not detonate. No group claimed responsibility, however sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Unknown",0,"10/1/2016"
201610010052,2016,10,1,"Unknown","Unknown",NA,NA,"10/01/2016: Assailants using a drone armed with an explosive attacked a military checkpoint in an unspecified location in Iraq. There were no reported casualties, though buildings were destroyed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",0,"10/1/2016"
201610020006,2016,10,2,"Diyala","Bismaya",33.190592,44.596229,"10/02/2016: An explosive device detonated in an industrial area in Bismaya, Diyala, Iraq. Two people were killed and nine people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/2/2016"
201610020007,2016,10,2,"Baghdad","Baghdad",33.257449,44.271583,"10/02/2016: An explosive device detonated near shops in Al-Furat area, Baghdad city, Baghdad governorate, Iraq. One person was killed and six people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"10/2/2016"
201610020008,2016,10,2,"Al Anbar","Fallujah",33.344358,43.781277,"10/02/2016: Police officers discovered and attempted to defuse an explosive device in An Nassaf, west of Fallujah, Al Anbar, Iraq. The device detonated, killing one police officer and injuring two more officers. No group claimed responsibility for the incident.","Bombing/Explosion","Police",1,"10/2/2016"
201610020009,2016,10,2,"Kirkuk","Hawijah district",35.324825,43.766922,"10/02/2016: An explosive device detonated targeting families fleeing Hawijah district, Kirkuk, Iraq. Three people were killed and two people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",3,"10/2/2016"
201610020010,2016,10,2,"Diyala","Rashidiyah",33.542966,44.368665,"10/02/2016: An explosive device detonated near a traditional market in Rashidiyah, Diyala, Iraq. At least two people were killed and four people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/2/2016"
201610020011,2016,10,2,"Baghdad","Baghdad",33.423277,44.401651,"10/02/2016: Assailants shot and killed a women's prison employee in Shaab area, Baghdad city, Baghdad governorate, Iraq. No group claimed responsibility for the incident.","Armed Assault","Police",1,"10/2/2016"
201610020030,2016,10,2,"Dihok","Dihok",36.866667,43,"10/02/2016: An explosives-rigged drone crashed near Dihok city, Dihok governorate, Iraq. The device detonated when security force attempted to move it, killing two peshmerga members and injuring two French soldiers. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Military",2,"10/2/2016"
201610030001,2016,10,3,"Baghdad","Baghdad",33.354467,44.318925,"10/03/2016: An explosive device planted in a vehicle detonated in Hurriya area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a Government Office employee, was killed in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Government (General)",1,"10/3/2016"
201610030003,2016,10,3,"Baghdad","Baghdad",33.313956,44.506616,"10/03/2016: An explosive device detonated near a cafe in Amin area, Baghdad city, Baghdad governorate, Iraq. One person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",1,"10/3/2016"
201610030004,2016,10,3,"Baghdad","Baghdad",33.323615,44.507801,"10/03/2016: A suicide bomber detonated targeting a Shiite procession near a car park in Mashtal area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least four people were killed and 18 people were injured in the blast. This was one of two coordinated attacks targeting processions on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Private Citizens & Property",5,"10/3/2016"
201610030005,2016,10,3,"Baghdad","Baghdad",33.277838,44.328371,"10/03/2016: A suicide bomber detonated targeting a Shiite procession near a market in Amil area, Baghdad city, Baghdad governorate, Iraq. In addition to the assailant, at least five people were killed and 16 people were injured in the blast. This was one of two coordinated attacks targeting processions on the same day. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents.","Bombing/Explosion","Private Citizens & Property",6,"10/3/2016"
201610030006,2016,10,3,"Saladin","Saba al-Bor",33.464444,44.153611,"10/03/2016: An explosive device detonated in a market in Saba al-Bor, Saladin, Iraq. At least three people were killed and seven people were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) was involved.","Bombing/Explosion","Private Citizens & Property",3,"10/3/2016"
201610030007,2016,10,3,"Diyala","Nahrawan",33.376952,44.70296,"10/03/2016: An explosive device detonated in Nahrawan, Diyala, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/3/2016"
201610030008,2016,10,3,"Nineveh","Hatra",35.575926,42.734487,"10/03/2016: Assailants and suicide bombers equipped with explosives-laden vehicles raided Hatra, Nineveh, Iraq. Security forces repelled the assault, killing 23 assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",23,"10/3/2016"
201610030009,2016,10,3,"Al Anbar","Radhwaniyah",33.186357,44.268036,"10/03/2016: A suicide bomber detonated near a military detachment in Radhwaniyah, Al Anbar, Iraq. In addition to the assailant, at least two soldiers were killed and six soldiers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Military",3,"10/3/2016"
201610030011,2016,10,3,"Kirkuk","Kirkuk",35.465576,44.380392,"10/03/2016: Assailants killed the son of the former Deputy Prime Minister in Kirkuk city, Kirkuk, Iraq. No group claimed responsibility for the incident.","Armed Assault","Government (General)",1,"10/3/2016"
201610040004,2016,10,4,"Babil","Yusufiyah",33.079167,44.253056,"10/04/2016: An explosive device detonated in Yusufiyah, Babil, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/4/2016"
201610040005,2016,10,4,"Al Anbar","Abu Ghraib district",33.291969,44.065328,"10/04/2016: An explosive device detonated targeting Jasim al-'Asal's motorcade in Abu Ghraib, Al Anbar, Iraq. Al-'Asal, a council member, was not harmed in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.","Assassination","Government (General)",0,"10/4/2016"
201610040006,2016,10,4,"Baghdad","Baghdad",33.393645,44.358533,"10/04/2016: An explosive device detonated in As Sulaykh area, Baghdad city, Baghdad governorate, Iraq. One person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",1,"10/4/2016"
201610040007,2016,10,4,"Baghdad","Baghdad",33.268092,44.344917,"10/04/2016: An explosive device attached to a vehicle detonated in Bayaa area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a Ministry of Interior employee, was injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Government (General)",0,"10/4/2016"
201610040008,2016,10,4,"Kirkuk","Hawijah district",35.324825,43.766922,"10/04/2016: An explosive device detonated targeting families fleeing Hawijah district, Kirkuk, Iraq. One person was killed and six people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",1,"10/4/2016"
201610050001,2016,10,5,"Al Anbar","Abu Ghraib",33.291969,44.065328,"10/05/2016: An explosive device detonated targeting a volunteer fighter patrol in Abu Ghraib, Al Anbar, Iraq. One volunteer fighter was killed and four were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",1,"10/5/2016"
201610050002,2016,10,5,"Diyala","Madain",33.100298,44.583139,"10/05/2016: An explosive device detonated near a market in Madain, Diyala, Iraq. At least three people were killed and five people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",3,"10/5/2016"
201610050004,2016,10,5,"Diyala","Rashidiyah",33.552778,44.3725,"10/05/2016: An explosive device detonated in Rashidiyah, Diyala, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/5/2016"
201610050005,2016,10,5,"Babil","Mahmudiyah",33.054977,44.352032,"10/05/2016: An explosive device detonated near a market in Mahmudiyah, Babil, Iraq. Two people were killed and eight people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Private Citizens & Property",2,"10/5/2016"
201610050006,2016,10,5,"Nineveh","Al-Hajj",35.740751,43.308943,"10/05/2016: Assailants and suicide bombers raided Al-Hajj, Nineveh, Iraq. At least two volunteer fighters and four assailants were killed in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL).","Bombing/Explosion","Private Citizens & Property",6,"10/5/2016"
201610050007,2016,10,5,"Saladin","Tikrit",34.6,43.683333,"10/05/2016: Security forces discovered and attempted to defuse an explosive device in Tikrit, Saladin, Iraq. The device detonated, killing an explosives expert and injuring a second security member. No group claimed responsibility for the incident.","Bombing/Explosion","Police",1,"10/5/2016"
201610060003,2016,10,6,"Baghdad","Baghdad",33.349297,44.335481,"10/06/2016: An explosive device detonated near shops in Tubaji area, Baghdad city, Baghdad governorate, Iraq. At least two people were killed and six people were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Business",2,"10/6/2016"
201610060004,2016,10,6,"Saladin","Mushahidah",33.63497,44.235291,"10/06/2016: An explosive device detonated targeting a volunteer fighter patrol in Mushahidah, Saladin, Iraq. At least three volunteers were killed and six volunteers were injured in the blast. No group claimed responsibility for the incident.","Bombing/Explosion","Terrorists/Non-State Militia",3,"10/6/2016"
